126489	36.84	33.36	2000.27	PID GOTO 2000.00	(-0.27)
126834	36.83	33.31	1999.60	PID GOTO 2000.00	(0.40)
127179	36.83	33.29	1998.27	PID GOTO 2000.00	(1.73)
127524	36.84	33.32	1998.67	PID GOTO 2000.00	(1.33)
127869	36.84	33.30	1998.27	PID GOTO 2000.00	(1.73)
128215	36.85	33.27	1997.34	PID GOTO 2000.00	(2.66)
128560	36.85	33.30	1997.60	PID GOTO 2000.00	(2.40)
128906	36.86	33.36	1999.33	PID GOTO 2000.00	(0.67)
129251	36.85	33.40	2001.74	PID GOTO 2000.00	(-1.74)
129595	36.84	33.43	2005.35	PID GOTO 2000.00	(-5.35)
129939	36.81	33.41	2004.68	PID GOTO 2000.00	(-4.68)
130283	36.81	33.38	2003.61	PID GOTO 2000.00	(-3.61)
130628	36.81	33.38	2002.54	PID GOTO 2000.00	(-2.54)
130972	36.81	33.34	2000.40	PID GOTO 2000.00	(-0.40)
131317	36.82	33.38	2001.47	PID GOTO 2000.00	(-1.47)
131661	36.81	33.35	2002.94	PID GOTO 2000.00	(-2.94)
132006	36.80	33.35	2000.13	PID GOTO 2000.00	(-0.13)
132350	36.82	33.36	1999.60	PID GOTO 2000.00	(0.40)
132696	36.82	33.44	2004.41	PID GOTO 2000.00	(-4.41)
133041	36.79	33.33	2002.54	PID GOTO 2000.00	(-2.54)
133385	36.80	33.33	2000.13	PID GOTO 2000.00	(-0.13)
133730	36.81	33.33	2001.74	PID GOTO 2000.00	(-1.74)
134074	36.79	33.34	1999.87	PID GOTO 2000.00	(0.13)
134419	36.80	33.45	2004.68	PID GOTO 2000.00	(-4.68)
134764	36.77	33.36	2002.00	PID GOTO 2000.00	(-2.00)
135108	36.79	33.33	2000.53	PID GOTO 2000.00	(-0.53)
135453	36.79	33.36	2004.81	PID GOTO 2000.00	(-4.81)
135797	36.76	33.34	1999.20	PID GOTO 2000.00	(0.80)
136142	36.79	33.34	1999.73	PID GOTO 2000.00	(0.27)
136487	36.79	33.31	1999.33	PID GOTO 2000.00	(0.67)
136833	36.79	33.34	1999.60	PID GOTO 2000.00	(0.40)
33.28	1998.80	PID OFF
137406	36.79	137443	36.79	33.31	1999.07	PID GOTO 2200.00	(200.93)
137778	36.79	33.33	1999.87	PID GOTO 2200.00	(200.13)
138123	38.19	34.67	2071.26	PID GOTO 2200.00	(128.74)
138459	38.03	34.45	2069.11	PID GOTO 2200.00	(130.89)
138791	38.30	34.73	2080.45	PID GOTO 2200.00	(119.55)
139123	38.43	34.77	2085.51	PID GOTO 2200.00	(114.49)
139454	38.58	34.87	2092.20	PID GOTO 2200.00	(107.80)
139784	38.72	35.50	2127.21	PID GOTO 2200.00	(72.79)
140109	38.66	35.57	2134.47	PID GOTO 2200.00	(65.53)
140433	38.75	35.54	2132.35	PID GOTO 2200.00	(67.65)
140756	38.87	35.45	2129.02	PID GOTO 2200.00	(70.98)
141080	38.99	35.50	2129.17	PID GOTO 2200.00	(70.83)
141404	39.10	35.62	2133.87	PID GOTO 2200.00	(66.13)
141727	39.17	35.87	2149.46	PID GOTO 2200.00	(50.54)
142049	39.17	35.86	2153.01	PID GOTO 2200.00	(46.99)
142369	39.24	35.80	2147.31	PID GOTO 2200.00	(52.69)
142691	39.35	35.90	2154.40	PID GOTO 2200.00	(45.60)
143010	39.38	35.87	2153.62	PID GOTO 2200.00	(46.38)
143331	39.46	35.86	2152.39	PID GOTO 2200.00	(47.61)
143651	39.54	35.86	2153.32	PID GOTO 2200.00	(46.68)
143972	39.60	36.16	2169.98	PID GOTO 2200.00	(30.02)
144290	39.57	35.92	2156.72	PID GOTO 2200.00	(43.28)
144610	39.71	36.15	2169.98	PID GOTO 2200.00	(30.02)
144928	39.68	36.22	2173.28	PID GOTO 2200.00	(26.72)
145246	39.72	36.27	2175.49	PID GOTO 2200.00	(24.51)
145563	39.74	36.41	2181.82	PID GOTO 2200.00	(18.18)
145880	39.74	36.42	2181.34	PID GOTO 2200.00	(18.66)
146196	39.78	36.32	2180.07	PID GOTO 2200.00	(19.93)
146511	39.82	36.31	2180.39	PID GOTO 2200.00	(19.61)
146828	39.84	36.30	2178.97	PID GOTO 2200.00	(21.03)
147145	39.88	36.33	2179.76	PID GOTO 2200.00	(20.24)
147462	39.91	36.35	2181.66	PID GOTO 2200.00	(18.34)
147778	39.92	36.41	2182.77	PID GOTO 2200.00	(17.23)
148093	39.95	36.42	2185.31	PID GOTO 2200.00	(14.69)
148409	39.96	36.44	2188.02	PID GOTO 2200.00	(11.98)
148724	39.96	36.51	2193.46	PID GOTO 2200.00	(6.54)
